,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5
0.0805,-1.03032498,7.89824642,16.82681792,25.75538932,-1.03032498,-0.797056,-0.797056,-0.797056,8.1315154,8.211953,-1.42519308,-1.42519308,-1.42519308,61.07480692,7.58381592,-0.27767054,-0.27767054,8.65090086,17.57947236,-0.27767054,-1.1463964,16.7107465,7.782175,52.4250322,16.8716216
0.0815,-1.03032498,-1.03032498,16.82681792,34.68396072,-1.03032498,-0.797056,-0.797056,-0.797056,25.9886583,-0.797056,-1.42519308,7.50337832,16.43194982,16.43194982,-1.42519308,-0.27767054,-0.27767054,8.65090086,-0.27767054,-0.27767054,7.8626126,-1.1463964,-1.1463964,43.4964607,7.8626126
0.0825,-1.03032498,16.82681792,16.82681792,34.68396072,7.97868402,-0.797056,-0.797056,8.1315154,34.9172297,-0.797056,-1.42519308,7.50337832,7.50337832,25.36052122,7.58381592,-0.27767054,-0.27767054,-0.27767054,8.65090086,-0.27767054,-1.1463964,16.7107465,-1.1463964,16.7107465,-1.1463964
0.0835,-1.03032498,7.89824642,25.75538932,7.89824642,7.97868402,-0.797056,8.1315154,8.1315154,-0.797056,-0.797056,-1.42519308,7.50337832,25.36052122,34.28909262,-1.42519308,-0.27767054,8.65090086,-0.27767054,17.57947236,-0.27767054,-1.1463964,-1.1463964,34.5678893,25.6393179,16.8716216
0.0845,7.97868402,16.82681792,43.61253212,25.75538932,-1.03032498,-0.797056,8.1315154,-0.797056,8.1315154,-0.797056,16.59282492,-1.42519308,7.50337832,34.28909262,-1.42519308,-0.27767054,8.65090086,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,25.6393179,7.782175,7.8626126
0.0855,-1.03032498,7.89824642,25.75538932,16.82681792,7.97868402,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,16.43194982,25.36052122,7.50337832,16.59282492,-0.27767054,-0.27767054,17.57947236,-0.27767054,-0.27767054,16.8716216,16.7107465,7.782175,7.782175,7.8626126
0.0865,-1.03032498,7.89824642,34.68396072,16.82681792,-1.03032498,8.211953,-0.797056,17.0600869,17.0600869,-0.797056,-1.42519308,-1.42519308,43.21766402,34.28909262,7.58381592,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,16.7107465,43.4964607,7.782175,-1.1463964
0.0875,-1.03032498,-1.03032498,25.75538932,-1.03032498,-1.03032498,-0.797056,8.1315154,25.9886583,-0.797056,-0.797056,-1.42519308,-1.42519308,16.43194982,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,7.782175,34.5678893,7.782175,-1.1463964
0.0885,7.97868402,-1.03032498,7.89824642,-1.03032498,-1.03032498,-0.797056,-0.797056,17.0600869,8.1315154,-0.797056,-1.42519308,-1.42519308,25.36052122,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,7.782175,43.4964607,-1.1463964,-1.1463964
0.0895,-1.03032498,7.89824642,25.75538932,-1.03032498,-1.03032498,-0.797056,-0.797056,25.9886583,-0.797056,-0.797056,7.58381592,-1.42519308,25.36052122,7.50337832,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,7.782175,-1.1463964,-1.1463964
0.0905,7.97868402,-1.03032498,25.75538932,-1.03032498,-1.03032498,-0.797056,-0.797056,8.1315154,-0.797056,-0.797056,-1.42519308,-1.42519308,52.14623552,-1.42519308,16.59282492,-0.27767054,-0.27767054,35.43661516,-0.27767054,-0.27767054,7.8626126,16.7107465,34.5678893,-1.1463964,16.8716216
0.0915,-1.03032498,-1.03032498,52.54110362,-1.03032498,-1.03032498,-0.797056,8.1315154,8.1315154,-0.797056,-0.797056,-1.42519308,7.50337832,43.21766402,-1.42519308,-1.42519308,-0.27767054,-0.27767054,17.57947236,-0.27767054,-0.27767054,7.8626126,-1.1463964,34.5678893,-1.1463964,-1.1463964
0.0925,7.97868402,7.89824642,25.75538932,-1.03032498,16.98769302,-0.797056,8.1315154,17.0600869,-0.797056,-0.797056,-1.42519308,25.36052122,25.36052122,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,16.7107465,34.5678893,7.782175,-1.1463964
0.0935,-1.03032498,7.89824642,52.54110362,-1.03032498,-1.03032498,-0.797056,8.1315154,25.9886583,-0.797056,-0.797056,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,16.7107465,-1.1463964,-1.1463964
0.0945,-1.03032498,25.75538932,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,7.50337832,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,8.73133846,7.8626126,7.782175,-1.1463964,7.782175,-1.1463964
0.0955,-1.03032498,25.75538932,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,17.0600869,-0.797056,-0.797056,-1.42519308,7.50337832,16.43194982,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.0965,-1.03032498,-1.03032498,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,8.1315154,-0.797056,-0.797056,7.58381592,7.50337832,7.50337832,-1.42519308,-1.42519308,-0.27767054,8.65090086,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,-1.1463964,16.7107465,-1.1463964
0.0975,-1.03032498,7.89824642,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,7.50337832,7.50337832,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,25.6393179,-1.1463964,-1.1463964,-1.1463964
0.0985,7.97868402,16.82681792,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,7.50337832,7.50337832,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,-1.1463964,7.782175,-1.1463964
0.0995,7.97868402,16.82681792,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,8.211953,-1.42519308,25.36052122,-1.42519308,-1.42519308,-1.42519308,-0.27767054,8.65090086,-0.27767054,-0.27767054,-0.27767054,7.8626126,-1.1463964,7.782175,-1.1463964,-1.1463964
0.1005,-1.03032498,7.89824642,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,7.782175,-1.1463964,-1.1463964
0.1015,-1.03032498,7.89824642,-1.03032498,7.89824642,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,16.7107465,-1.1463964,-1.1463964,7.8626126
0.1025,7.97868402,16.82681792,7.89824642,-1.03032498,-1.03032498,-0.797056,8.1315154,-0.797056,-0.797056,-0.797056,-1.42519308,7.50337832,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1035,-1.03032498,-1.03032498,7.89824642,-1.03032498,7.97868402,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,-1.1463964,7.782175,-1.1463964
0.1045,-1.03032498,-1.03032498,-1.03032498,7.89824642,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,16.43194982,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,7.782175,-1.1463964,-1.1463964,-1.1463964
0.1055,7.97868402,16.82681792,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,-1.42519308,-1.42519308,7.50337832,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,7.782175,-1.1463964,-1.1463964
0.1065,7.97868402,7.89824642,-1.03032498,-1.03032498,7.97868402,8.211953,17.0600869,-0.797056,-0.797056,-0.797056,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1075,-1.03032498,16.82681792,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,7.58381592,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,8.65090086,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,7.782175,-1.1463964,-1.1463964
0.1085,16.98769302,34.68396072,-1.03032498,-1.03032498,-1.03032498,-0.797056,8.1315154,-0.797056,-0.797056,-0.797056,-1.42519308,7.50337832,-1.42519308,-1.42519308,-1.42519308,-0.27767054,17.57947236,-0.27767054,-0.27767054,-0.27767054,7.8626126,-1.1463964,16.7107465,-1.1463964,-1.1463964
0.1095,-1.03032498,7.89824642,-1.03032498,-1.03032498,7.97868402,-0.797056,17.0600869,-0.797056,-0.797056,-0.797056,7.58381592,7.50337832,-1.42519308,-1.42519308,-1.42519308,-0.27767054,8.65090086,-0.27767054,-0.27767054,-0.27767054,-1.1463964,34.5678893,-1.1463964,-1.1463964,-1.1463964
0.1105,-1.03032498,88.25538932,-1.03032498,-1.03032498,7.97868402,-0.797056,8.1315154,-0.797056,-0.797056,-0.797056,-1.42519308,7.50337832,-1.42519308,-1.42519308,7.58381592,-0.27767054,8.65090086,-0.27767054,-0.27767054,-0.27767054,-1.1463964,7.782175,-1.1463964,-1.1463964,-1.1463964
0.1115,-1.03032498,43.61253212,-1.03032498,-1.03032498,-1.03032498,-0.797056,25.9886583,-0.797056,-0.797056,-0.797056,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,8.65090086,-0.27767054,-0.27767054,-0.27767054,-1.1463964,61.3536036,7.782175,-1.1463964,-1.1463964
0.1125,-1.03032498,16.82681792,-1.03032498,-1.03032498,-1.03032498,-0.797056,17.0600869,8.1315154,-0.797056,-0.797056,7.58381592,25.36052122,-1.42519308,-1.42519308,-1.42519308,-0.27767054,53.29375806,-0.27767054,-0.27767054,-0.27767054,7.8626126,7.782175,-1.1463964,-1.1463964,-1.1463964
0.1135,16.98769302,25.75538932,-1.03032498,-1.03032498,-1.03032498,-0.797056,17.0600869,-0.797056,-0.797056,-0.797056,-1.42519308,34.28909262,7.50337832,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,16.7107465,7.782175,-1.1463964,-1.1463964
0.1145,7.97868402,7.89824642,7.89824642,-1.03032498,7.97868402,8.211953,8.1315154,8.1315154,-0.797056,8.211953,-1.42519308,16.43194982,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,7.782175,-1.1463964,-1.1463964,-1.1463964
0.1155,25.99670202,7.89824642,-1.03032498,7.89824642,-1.03032498,-0.797056,8.1315154,-0.797056,-0.797056,-0.797056,-1.42519308,16.43194982,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,7.782175,-1.1463964,-1.1463964
0.1165,-1.03032498,16.82681792,-1.03032498,-1.03032498,7.97868402,8.211953,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,7.50337832,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,7.782175,-1.1463964,-1.1463964,-1.1463964
0.1175,16.98769302,16.82681792,-1.03032498,7.89824642,7.97868402,-0.797056,-0.797056,-0.797056,8.1315154,-0.797056,7.58381592,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,7.782175,-1.1463964,-1.1463964,-1.1463964
0.1185,7.97868402,16.82681792,-1.03032498,-1.03032498,7.97868402,17.220962,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,7.50337832,16.43194982,-1.42519308,-1.42519308,17.74034746,8.65090086,-0.27767054,-0.27767054,-0.27767054,-1.1463964,16.7107465,-1.1463964,-1.1463964,-1.1463964
0.1195,-1.03032498,-1.03032498,-1.03032498,-1.03032498,-1.03032498,8.211953,-0.797056,-0.797056,-0.797056,-0.797056,7.58381592,7.50337832,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,8.73133846,-1.1463964,16.7107465,-1.1463964,-1.1463964,-1.1463964
0.1205,-1.03032498,7.89824642,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,25.36052122,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,7.782175,-1.1463964,-1.1463964,-1.1463964
0.1215,16.98769302,16.82681792,-1.03032498,-1.03032498,7.97868402,-0.797056,17.0600869,-0.797056,-0.797056,-0.797056,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,7.782175,-1.1463964,-1.1463964,-1.1463964
0.1225,16.98769302,16.82681792,-1.03032498,-1.03032498,-1.03032498,8.211953,8.1315154,-0.797056,-0.797056,-0.797056,25.60183392,25.36052122,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,43.4964607,-1.1463964,-1.1463964,-1.1463964
0.1235,25.99670202,-1.03032498,-1.03032498,7.89824642,-1.03032498,17.220962,8.1315154,-0.797056,-0.797056,-0.797056,7.58381592,61.07480692,-1.42519308,7.50337832,7.58381592,-0.27767054,8.65090086,-0.27767054,-0.27767054,-0.27767054,7.8626126,34.5678893,-1.1463964,-1.1463964,-1.1463964
0.1245,16.98769302,25.75538932,-1.03032498,-1.03032498,-1.03032498,-0.797056,8.1315154,-0.797056,-0.797056,-0.797056,-1.42519308,16.43194982,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,43.4964607,-1.1463964,-1.1463964,7.8626126
0.1255,25.99670202,43.61253212,7.89824642,-1.03032498,7.97868402,8.211953,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,61.07480692,-1.42519308,-1.42519308,7.58381592,-0.27767054,17.57947236,-0.27767054,-0.27767054,-0.27767054,25.8806306,34.5678893,-1.1463964,-1.1463964,-1.1463964
0.1265,25.99670202,25.75538932,-1.03032498,-1.03032498,-1.03032498,-0.797056,25.9886583,-0.797056,-0.797056,-0.797056,-1.42519308,16.43194982,-1.42519308,-1.42519308,7.58381592,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,34.5678893,-1.1463964,-1.1463964,-1.1463964
0.1275,-1.03032498,25.75538932,-1.03032498,-1.03032498,-1.03032498,17.220962,34.9172297,-0.797056,-0.797056,-0.797056,16.59282492,7.50337832,-1.42519308,-1.42519308,7.58381592,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1285,7.97868402,16.82681792,7.89824642,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,7.58381592,34.28909262,-1.42519308,7.50337832,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,16.8716216,7.782175,-1.1463964,-1.1463964,-1.1463964
0.1295,25.99670202,7.89824642,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,16.59282492,25.36052122,-1.42519308,-1.42519308,-1.42519308,-0.27767054,8.65090086,-0.27767054,-0.27767054,-0.27767054,-1.1463964,7.782175,-1.1463964,-1.1463964,7.8626126
0.1305,7.97868402,-1.03032498,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,7.58381592,43.21766402,-1.42519308,7.50337832,-1.42519308,-0.27767054,-0.27767054,-0.27767054,8.65090086,-0.27767054,7.8626126,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1315,7.97868402,7.89824642,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,16.8716216,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1325,7.97868402,-1.03032498,-1.03032498,-1.03032498,7.97868402,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,16.59282492,-1.42519308,-1.42519308,-1.42519308,7.58381592,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,25.8806306,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1335,25.99670202,-1.03032498,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,7.50337832,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,8.73133846,-1.1463964,-1.1463964,7.782175,-1.1463964,-1.1463964
0.1345,44.01472002,-1.03032498,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-1.42519308,8.73133846,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1355,7.97868402,-1.03032498,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,16.59282492,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1365,-1.03032498,-1.03032498,7.89824642,-1.03032498,-1.03032498,8.211953,-0.797056,-0.797056,-0.797056,-0.797056,7.58381592,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1375,-1.03032498,7.89824642,7.89824642,-1.03032498,-1.03032498,8.211953,-0.797056,-0.797056,-0.797056,8.211953,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,16.8716216,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1385,16.98769302,-1.03032498,-1.03032498,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,-1.42519308,-1.42519308,7.50337832,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,-1.1463964,7.782175,-1.1463964,-1.1463964
0.1395,25.99670202,-1.03032498,-1.03032498,7.89824642,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,25.60183392,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,8.73133846,16.8716216,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1405,16.98769302,-1.03032498,-1.03032498,-1.03032498,7.97868402,17.220962,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,-1.1463964,-1.1463964,7.8626126
0.1415,7.97868402,-1.03032498,-1.03032498,-1.03032498,7.97868402,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,16.59282492,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,8.65090086,-0.27767054,-1.1463964,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1425,7.97868402,-1.03032498,7.89824642,-1.03032498,-1.03032498,-0.797056,-0.797056,-0.797056,8.1315154,-0.797056,7.58381592,-1.42519308,-1.42519308,7.50337832,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,-1.1463964,-1.1463964,-1.1463964,7.8626126
0.1435,7.97868402,-1.03032498,-1.03032498,7.89824642,-1.03032498,8.211953,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-1.42519308,8.73133846,-0.27767054,-0.27767054,-0.27767054,-0.27767054,16.8716216,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1445,25.99670202,-1.03032498,7.89824642,-1.03032498,-1.03032498,8.211953,-0.797056,-0.797056,8.1315154,-0.797056,7.58381592,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1455,7.97868402,-1.03032498,-1.03032498,7.89824642,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,8.211953,-1.42519308,-1.42519308,16.43194982,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1465,-1.03032498,-1.03032498,-1.03032498,-1.03032498,-1.03032498,8.211953,-0.797056,-0.797056,-0.797056,-0.797056,16.59282492,7.50337832,7.50337832,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,-1.1463964,7.782175,-1.1463964,7.8626126
0.1475,7.97868402,7.89824642,-1.03032498,16.82681792,-1.03032498,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,7.58381592,-1.42519308,7.50337832,-1.42519308,-1.42519308,8.73133846,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,-1.1463964,-1.1463964,-1.1463964
0.1485,7.97868402,-1.03032498,7.89824642,7.89824642,-1.03032498,8.211953,-0.797056,-0.797056,-0.797056,-0.797056,16.59282492,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,7.8626126,-1.1463964,-1.1463964,7.782175,-1.1463964
0.1495,-1.03032498,-1.03032498,-1.03032498,7.89824642,7.97868402,-0.797056,-0.797056,-0.797056,-0.797056,-0.797056,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-1.42519308,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-0.27767054,-1.1463964,-1.1463964,7.782175,-1.1463964,-1.1463964
