,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f08_stimulus_1,f08_stimulus_2,f08_stimulus_3,f08_stimulus_4,f08_stimulus_5
0.0205,4.76271232,4.76271232,-0.50044558,4.79055972,-0.50044558,5.16304652,5.16304652,-0.10011138,-0.10011138,-0.10011138,-0.5687552,-0.5687552,4.6944027,10.0132554,-0.5687552,15.1572821,-0.6321916,-0.6321916,-0.6321916,-0.6321916,-0.25299358,10.27332222,-0.25299358,-0.25299358,-0.25299358,5.14202174,-0.12113616,-0.12113616,-0.12113616,-0.12113616,4.96819826,-0.29495964,-0.29495964,-0.29495964,-0.29495964,5.25263158,-0.01052632,-0.01052632,-0.01052632,-0.01052632
0.0215,4.76271232,20.55218602,-0.50044558,-0.50044558,-0.50044558,10.42620442,-0.10011138,-0.10011138,-0.10011138,-0.10011138,-0.5687552,4.6944027,-0.5687552,-0.5687552,-0.5687552,-0.6321916,4.6309663,-0.6321916,-0.6321916,-0.6321916,10.27332222,-0.25299358,-0.25299358,-0.25299358,-0.25299358,10.40517964,10.40517964,-0.12113616,-0.12113616,-0.12113616,20.75767196,4.96819826,4.96819826,-0.29495964,-0.29495964,-0.01052632,-0.01052632,-0.01052632,-0.01052632,-0.01052632
0.0225,4.76271232,4.76271232,-0.50044558,-0.50044558,4.76271232,10.42620442,-0.10011138,-0.10011138,-0.10011138,-0.10011138,4.6944027,-0.5687552,-0.5687552,-0.5687552,-0.5687552,36.2099137,-0.6321916,4.6309663,-0.6321916,-0.6321916,-0.25299358,-0.25299358,-0.25299358,-0.25299358,-0.25299358,15.66833754,5.14202174,-0.12113616,-0.12113616,-0.12113616,-0.29495964,15.49451406,-0.29495964,-0.29495964,-0.29495964,5.25263158,-0.01052632,-0.01052632,-0.01052632,-0.01052632
0.0235,-0.50044558,-0.50044558,-0.50044558,-0.50044558,-0.50044558,15.68936232,-0.10011138,-0.10011138,-0.10011138,-0.10011138,-0.5687552,-0.5687552,-0.5687552,-0.5687552,-0.5687552,4.6309663,-0.6321916,-0.6321916,-0.6321916,-0.6321916,-0.25299358,-0.25299358,-0.25299358,-0.25299358,-0.25299358,15.66833754,-0.12113616,-0.12113616,-0.12113616,-0.12113616,15.49451406,15.49451406,-0.29495964,-0.29495964,-0.29495964,-0.01052632,-0.01052632,-0.01052632,-0.01052632,-0.01052632
0.0245,15.28902812,-0.50044558,-0.50044558,-0.50044558,-0.50044558,5.16304652,-0.10011138,-0.10011138,-0.10011138,-0.10011138,-0.5687552,-0.5687552,-0.5687552,-0.5687552,-0.5687552,4.6309663,4.6309663,-0.6321916,-0.6321916,-0.6321916,10.27332222,-0.25299358,-0.25299358,-0.25299358,-0.25299358,20.93149544,5.14202174,-0.12113616,-0.12113616,-0.12113616,-0.29495964,-0.29495964,-0.29495964,-0.29495964,-0.29495964,-0.01052632,-0.01052632,-0.01052632,-0.01052632,-0.01052632
0.0255,10.02587022,-0.50044558,-0.50044558,-0.50044558,-0.50044558,20.95252022,-0.10011138,-0.10011138,-0.10011138,-0.10011138,-0.5687552,4.6944027,4.6944027,-0.5687552,-0.5687552,9.8941242,-0.6321916,-0.6321916,-0.6321916,-0.6321916,-0.25299358,-0.25299358,-0.25299358,-0.25299358,-0.25299358,10.40517964,-0.12113616,-0.12113616,-0.12113616,-0.12113616,10.23135616,-0.29495964,-0.29495964,-0.29495964,-0.29495964,-0.01052632,-0.01052632,-0.01052632,-0.01052632,-0.01052632
0.0265,25.81534392,-0.50044558,-0.50044558,-0.50044558,-0.50044558,15.68936232,-0.10011138,-0.10011138,-0.10011138,-0.10011138,-0.5687552,9.9575606,-0.5687552,-0.5687552,-0.5687552,15.1572821,-0.6321916,-0.6321916,-0.6321916,-0.6321916,10.27332222,-0.25299358,-0.25299358,-0.25299358,-0.25299358,-0.12113616,-0.12113616,-0.12113616,-0.12113616,-0.12113616,4.96819826,-0.29495964,-0.29495964,-0.29495964,-0.29495964,-0.01052632,-0.01052632,-0.01052632,-0.01052632,-0.01052632
0.0275,4.76271232,4.76271232,-0.50044558,-0.50044558,-0.50044558,15.68936232,-0.10011138,-0.10011138,-0.10011138,-0.10011138,-0.5687552,-0.5687552,-0.5687552,-0.5687552,-0.5687552,4.6309663,-0.6321916,-0.6321916,-0.6321916,-0.6321916,5.01016432,5.01016432,-0.25299358,-0.25299358,-0.25299358,5.14202174,-0.12113616,-0.12113616,-0.12113616,-0.12113616,10.23135616,-0.29495964,-0.29495964,-0.29495964,-0.29495964,-0.01052632,-0.01052632,-0.01052632,-0.01052632,-0.01052632
0.0285,20.55218602,-0.50044558,-0.50044558,-0.50044558,-0.50044558,5.16304652,-0.10011138,-0.10011138,-0.10011138,-0.10011138,4.6944027,-0.5687552,-0.5687552,-0.5687552,-0.5687552,4.6309663,-0.6321916,-0.6321916,-0.6321916,-0.6321916,-0.25299358,-0.25299358,-0.25299358,-0.25299358,-0.25299358,-0.12113616,-0.12113616,-0.12113616,-0.12113616,-0.12113616,4.96819826,-0.29495964,-0.29495964,-0.29495964,-0.29495964,-0.01052632,-0.01052632,-0.01052632,-0.01052632,-0.01052632
0.0295,15.28902812,-0.50044558,-0.50044558,-0.50044558,-0.50044558,5.16304652,-0.10011138,-0.10011138,-0.10011138,-0.10011138,15.2207185,-0.5687552,-0.5687552,-0.5687552,-0.5687552,9.8941242,-0.6321916,-0.6321916,-0.6321916,-0.6321916,5.01016432,-0.25299358,-0.25299358,-0.25299358,-0.25299358,-0.12113616,-0.12113616,-0.12113616,-0.12113616,-0.12113616,4.96819826,-0.29495964,-0.29495964,-0.29495964,-0.29495964,-0.01052632,-0.01052632,-0.01052632,-0.01052632,-0.01052632
