,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10
0.0445,-3.15,-3.15,-3.15,16.85,36.85,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,15.6,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,38.01,18.01,-1.99,18.01,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0455,16.85,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,16.85,-3.15,-4.4,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,18.01,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,17.97,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0465,-3.15,-3.15,16.85,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,-4.4,55.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,18.01,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,17.97,17.97,37.97,-2.03,-2.03,-2.03,-2.03,-2.03
0.0475,16.85,-3.15,-3.15,36.85,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,17.55,-2.45,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,17.55,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,-2.03,37.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0485,-3.15,-3.15,-3.15,36.85,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,18.01,18.01,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,17.86,-2.14,37.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,-2.03,57.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0495,-3.15,-3.15,-3.15,-3.15,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,15.6,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,18.01,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,17.97,37.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0505,16.85,-3.15,16.85,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,15.6,15.6,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,18.01,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0515,-3.15,-3.15,16.85,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,-4.4,15.6,15.6,-4.4,15.6,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,-2.03,37.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0525,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,15.6,15.6,-4.4,35.6,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,18.01,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0535,-3.15,16.85,-3.15,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,38.01,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0545,-3.15,-3.15,36.85,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,-4.4,-4.4,35.6,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,-2.14,17.86,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,17.97,-2.03,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03
0.0555,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0565,-3.15,16.85,-3.15,-3.15,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,18.01,38.01,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0575,-3.15,-3.15,-3.15,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,-2.03,17.97,17.97,-2.03,-2.03,-2.03,-2.03,-2.03
0.0585,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,15.6,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,-1.99,18.01,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0595,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,35.6,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,17.86,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0605,-3.15,16.85,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,17.55,-2.45,18.01,-1.99,-1.99,-1.99,18.01,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,57.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0615,-3.15,-3.15,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,17.97,17.97,-2.03,-2.03,-2.03,17.97,-2.03,-2.03
0.0625,16.85,-3.15,16.85,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,35.6,15.6,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,-2.45,17.55,17.55,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,38.01,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,17.86,17.86,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0635,-3.15,-3.15,16.85,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,35.6,15.6,15.6,-4.4,-4.4,-4.4,-4.4,15.6,-4.4,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,18.01,-1.99,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0645,-3.15,-3.15,36.85,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,35.6,35.6,35.6,-4.4,15.6,-4.4,-4.4,15.6,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,38.01,18.01,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0655,-3.15,-3.15,36.85,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,15.6,15.6,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,18.01,-1.99,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,17.86,17.86,-2.14,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0665,-3.15,36.85,-3.15,-3.15,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,35.6,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0675,-3.15,-3.15,16.85,16.85,-3.15,-3.15,-3.15,-3.15,16.85,-3.15,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,18.01,-1.99,-1.99,-1.99,-1.99,18.01,-1.99,-2.14,17.86,17.86,-2.14,-2.14,-2.14,-2.14,17.86,-2.14,-2.14,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0685,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,75.6,15.6,-4.4,-4.4,-4.4,-4.4,15.6,-4.4,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,17.55,-1.99,18.01,18.01,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,17.97,17.97,37.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0695,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,16.85,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,15.6,-4.4,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,17.55,-2.45,18.01,18.01,-1.99,-1.99,-1.99,18.01,-1.99,-1.99,-1.99,18.01,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.03,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0705,-3.15,-3.15,36.85,-3.15,16.85,-3.15,-3.15,16.85,16.85,-3.15,-4.4,-4.4,75.6,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,15.6,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,18.01,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,18.01,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0715,16.85,-3.15,16.85,16.85,-3.15,-3.15,-3.15,-3.15,36.85,-3.15,-4.4,-4.4,15.6,-4.4,35.6,-4.4,-4.4,-4.4,-4.4,15.6,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,17.55,-1.99,-1.99,18.01,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,17.86,-2.14,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,17.97,-2.03
0.0725,-3.15,16.85,56.85,-3.15,-3.15,-3.15,-3.15,16.85,-3.15,-3.15,15.6,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,17.55,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,18.01,-1.99,-1.99,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,17.86,17.97,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,17.97,-2.03
0.0735,-3.15,-3.15,16.85,-3.15,16.85,-3.15,-3.15,-3.15,16.85,-3.15,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,15.6,-4.4,-2.45,-2.45,17.55,-2.45,17.55,-2.45,-2.45,37.55,-2.45,17.55,-1.99,-1.99,-1.99,18.01,-1.99,-1.99,18.01,-1.99,-1.99,18.01,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,17.86,-2.14,17.86,-2.03,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,17.97,-2.03
0.0745,-3.15,-3.15,-3.15,16.85,-3.15,16.85,-3.15,-3.15,-3.15,-3.15,-4.4,15.6,-4.4,15.6,15.6,-4.4,-4.4,15.6,-4.4,15.6,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,17.55,-1.99,-1.99,18.01,-1.99,18.01,-1.99,-1.99,-1.99,18.01,-1.99,-2.14,-2.14,17.86,17.86,-2.14,-2.14,-2.14,17.86,17.86,-2.14,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0755,-3.15,16.85,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,16.85,-3.15,-4.4,-4.4,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,17.55,17.55,-2.45,37.55,-1.99,-1.99,-1.99,18.01,-1.99,-1.99,-1.99,18.01,18.01,-1.99,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,-2.03,17.97,-2.03,-2.03,17.97,-2.03,-2.03,-2.03,-2.03
0.0765,-3.15,-3.15,16.85,-3.15,-3.15,-3.15,-3.15,-3.15,16.85,16.85,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,-2.45,37.55,-2.45,-2.45,-2.45,-2.45,17.55,-2.45,17.55,-1.99,-1.99,-1.99,38.01,-1.99,18.01,-1.99,-1.99,-1.99,-1.99,-2.14,17.86,-2.14,-2.14,17.86,-2.14,17.86,-2.14,-2.14,17.86,-2.03,-2.03,-2.03,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,17.97
0.0775,-3.15,-3.15,36.85,16.85,-3.15,-3.15,-3.15,-3.15,16.85,-3.15,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,15.6,-4.4,15.6,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,17.55,17.55,17.55,-1.99,-1.99,-1.99,-1.99,-1.99,18.01,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,17.97,-2.03,-2.03,17.97,-2.03,-2.03,17.97,-2.03,-2.03,-2.03
0.0785,-3.15,-3.15,-3.15,16.85,-3.15,-3.15,16.85,-3.15,-3.15,-3.15,-4.4,-4.4,15.6,-4.4,-4.4,-4.4,-4.4,15.6,15.6,15.6,-2.45,-2.45,-2.45,-2.45,-2.45,17.55,-2.45,17.55,-2.45,17.55,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,18.01,-1.99,-1.99,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,17.86,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0795,-3.15,-3.15,16.85,-3.15,-3.15,-3.15,-3.15,16.85,-3.15,16.85,-4.4,15.6,15.6,15.6,-4.4,15.6,15.6,-4.4,-4.4,15.6,-2.45,-2.45,17.55,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,57.55,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,18.01,-1.99,-2.14,-2.14,57.86,-2.14,-2.14,-2.14,-2.14,-2.14,17.86,-2.14,-2.03,-2.03,-2.03,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03
0.0805,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,16.85,36.85,16.85,16.85,-4.4,-4.4,-4.4,15.6,15.6,-4.4,-4.4,-4.4,-4.4,-4.4,-2.45,17.55,-2.45,-2.45,17.55,-2.45,-2.45,17.55,-2.45,17.55,-1.99,-1.99,-1.99,-1.99,-1.99,18.01,-1.99,-1.99,-1.99,-1.99,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,17.86,17.86,-2.14,-2.14,-2.03,-2.03,-2.03,-2.03,-2.03,17.97,-2.03,-2.03,-2.03,17.97
0.0815,-3.15,-3.15,36.85,-3.15,16.85,-3.15,-3.15,-3.15,-3.15,16.85,15.6,35.6,-4.4,15.6,-4.4,-4.4,15.6,-4.4,-4.4,15.6,17.55,-2.45,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,-1.99,-1.99,38.01,-1.99,-1.99,-1.99,-1.99,18.01,-1.99,-2.14,-2.14,17.86,37.86,-2.14,-2.14,-2.14,17.86,-2.14,17.86,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,17.97
0.0825,-3.15,-3.15,-3.15,-3.15,-3.15,16.85,-3.15,-3.15,-3.15,-3.15,-4.4,-4.4,15.6,-4.4,15.6,-4.4,35.6,-4.4,15.6,-4.4,17.55,-2.45,-2.45,-2.45,-2.45,37.55,-2.45,-2.45,-2.45,57.55,-1.99,-1.99,18.01,-1.99,-1.99,-1.99,38.01,-1.99,-1.99,-1.99,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,17.86,37.86,-2.14,-2.14,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,17.97
0.0835,-3.15,36.85,-3.15,-3.15,16.85,-3.15,36.85,-3.15,-3.15,16.85,-4.4,-4.4,15.6,-4.4,-4.4,35.6,-4.4,-4.4,15.6,-4.4,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,17.55,37.55,-2.45,17.55,-1.99,-1.99,38.01,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,38.01,-2.14,17.86,-2.14,-2.14,-2.14,17.86,-2.14,-2.14,17.86,-2.14,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,17.97,-2.03,17.97
0.0845,-3.15,16.85,-3.15,-3.15,-3.15,16.85,-3.15,-3.15,-3.15,16.85,-4.4,-4.4,15.6,-4.4,15.6,-4.4,15.6,35.6,-4.4,-4.4,17.55,-2.45,-2.45,-2.45,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,-1.99,18.01,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,38.01,18.01,17.86,17.86,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.03,17.97,-2.03,17.97,17.97,-2.03,17.97,-2.03,-2.03,-2.03
0.0855,-3.15,-3.15,-3.15,16.85,-3.15,-3.15,16.85,16.85,-3.15,-3.15,-4.4,-4.4,-4.4,-4.4,-4.4,15.6,35.6,75.6,15.6,15.6,17.55,17.55,-2.45,-2.45,-2.45,17.55,17.55,17.55,37.55,-2.45,18.01,-1.99,-1.99,-1.99,-1.99,-1.99,18.01,18.01,-1.99,38.01,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,-2.14,17.86,17.86,17.86,-2.03,17.97,17.97,-2.03,17.97,-2.03,-2.03,-2.03,17.97,-2.03
0.0865,-3.15,16.85,-3.15,-3.15,-3.15,16.85,-3.15,-3.15,-3.15,36.85,-4.4,15.6,15.6,15.6,-4.4,15.6,-4.4,35.6,15.6,35.6,-2.45,17.55,-2.45,-2.45,17.55,17.55,17.55,17.55,17.55,-2.45,-1.99,-1.99,-1.99,-1.99,-1.99,18.01,18.01,-1.99,38.01,38.01,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,17.86,-2.14,-2.03,17.97,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
0.0875,-3.15,-3.15,16.85,-3.15,16.85,-3.15,16.85,-3.15,16.85,36.85,55.6,-4.4,35.6,-4.4,15.6,15.6,55.6,-4.4,-4.4,15.6,-2.45,-2.45,-2.45,-2.45,17.55,-2.45,-2.45,-2.45,37.55,17.55,18.01,-1.99,-1.99,-1.99,18.01,38.01,18.01,38.01,18.01,18.01,-2.14,17.86,17.86,-2.14,-2.14,17.86,-2.14,-2.14,-2.14,17.86,-2.03,17.97,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,17.97,17.97
0.0885,-3.15,-3.15,-3.15,-3.15,36.85,16.85,-3.15,16.85,36.85,16.85,-4.4,15.6,15.6,-4.4,15.6,-4.4,-4.4,35.6,-4.4,15.6,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-2.45,-1.99,18.01,-1.99,-1.99,-1.99,18.01,58.01,18.01,38.01,-1.99,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,-2.14,17.86,-2.14,-2.03,17.97,17.97,-2.03,-2.03,-2.03,17.97,17.97,17.97,-2.03
