,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10
0.0295,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,17.45265307,17.86081637,38.26897957,37.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,19.81122452,-0.59693878
0.0305,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,38.26897957,17.86081637,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,19.81122452,-0.59693878
0.0315,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,38.26897957,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,-0.59693878,19.81122452,-0.59693878
0.0325,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,-2.54734693,79.08530617,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0335,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,17.86081637,-2.54734693,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,19.81122452,-0.59693878
0.0345,-2.54734693,-2.54734693,17.45265307,-2.54734693,17.45265307,-2.54734693,17.45265307,-2.54734693,17.86081637,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,19.40306122
0.0355,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,17.86081637,17.86081637,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0365,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,38.26897957,17.45265307,-2.54734693,38.26897957,37.45265307,-0.59693878,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0375,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,37.45265307,-2.54734693,17.86081637,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0385,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,17.45265307,-2.54734693,-2.54734693,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0395,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,17.45265307,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,19.81122452,-0.59693878,-0.59693878
0.0405,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,38.26897957,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0415,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0425,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,17.86081637,-2.54734693,-2.54734693,17.86081637,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0435,-2.54734693,-2.54734693,-2.54734693,-2.54734693,37.45265307,17.86081637,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122
0.0445,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,17.86081637,-2.54734693,17.45265307,-0.59693878,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0455,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,17.86081637,17.45265307,-2.54734693,-2.54734693,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122
0.0465,-2.54734693,-2.54734693,17.45265307,-2.54734693,-2.54734693,17.86081637,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0475,17.86081637,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0485,-2.54734693,-2.54734693,17.45265307,-2.54734693,37.45265307,-2.54734693,17.45265307,-2.54734693,17.86081637,-2.54734693,-0.59693878,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0495,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,38.26897957,17.45265307,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878
0.0505,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0515,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,58.67714287,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0525,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,-2.54734693,17.86081637,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122
0.0535,17.86081637,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,17.86081637,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878
0.0545,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,19.81122452,19.40306122
0.0555,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,19.81122452,-0.59693878,-0.59693878
0.0565,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,17.86081637,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0575,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,19.81122452,-0.59693878,-0.59693878
0.0585,17.86081637,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,17.86081637,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0595,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,-2.54734693,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,39.40306122,-0.59693878,-0.59693878,19.81122452,-0.59693878,-0.59693878
0.0605,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,17.45265307,58.67714287,17.86081637,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,40.21938772,-0.59693878,-0.59693878
0.0615,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,39.40306122,-0.59693878,-0.59693878,-0.59693878
0.0625,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,17.45265307,17.86081637,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878
0.0635,-2.54734693,17.86081637,-2.54734693,17.86081637,37.45265307,-2.54734693,-2.54734693,17.86081637,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,19.81122452,-0.59693878,40.21938772,19.81122452,19.40306122
0.0645,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,-0.59693878
0.0655,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,17.86081637,-2.54734693,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,-0.59693878
0.0665,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,17.45265307,-2.54734693,38.26897957,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0675,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,17.86081637,17.45265307,17.86081637,-2.54734693,37.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,-0.59693878,19.40306122,19.81122452,-0.59693878,19.40306122
0.0685,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,-2.54734693,-2.54734693,-2.54734693,37.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,-0.59693878,-0.59693878,19.40306122
0.0695,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,17.86081637,-2.54734693,-2.54734693,-0.59693878,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878
0.0705,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,-2.54734693,17.86081637,37.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,-0.59693878,-0.59693878,19.40306122
0.0715,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,-2.54734693,17.45265307,17.86081637,17.86081637,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,19.40306122
0.0725,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,38.26897957,-2.54734693,-2.54734693,17.86081637,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,39.40306122,-0.59693878,19.81122452,-0.59693878
0.0735,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,17.45265307,-2.54734693,17.86081637,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0745,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,-0.59693878,19.40306122,-0.59693878,-0.59693878,39.40306122
0.0755,-2.54734693,17.86081637,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,-2.54734693,17.86081637,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,19.81122452,-0.59693878,-0.59693878
0.0765,-2.54734693,17.86081637,-2.54734693,-2.54734693,17.45265307,-2.54734693,-2.54734693,17.86081637,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,19.81122452,40.21938772,-0.59693878
0.0775,-2.54734693,-2.54734693,17.45265307,17.86081637,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122
0.0785,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,17.45265307,17.86081637,17.86081637,37.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,19.40306122,19.81122452,-0.59693878,-0.59693878
0.0795,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,17.45265307,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878
0.0805,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,17.86081637,37.45265307,17.86081637,-2.54734693,17.45265307,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,19.81122452,19.40306122,-0.59693878,-0.59693878,-0.59693878
0.0815,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878,19.81122452,19.40306122
0.0825,-2.54734693,-2.54734693,-2.54734693,17.86081637,17.45265307,-2.54734693,17.45265307,-2.54734693,-2.54734693,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0835,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,38.26897957,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878
0.0845,-2.54734693,-2.54734693,17.45265307,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,38.26897957,-2.54734693,-0.59693878,-0.59693878,19.40306122,-0.59693878,19.40306122,-0.59693878,19.40306122,19.81122452,-0.59693878,-0.59693878
0.0855,-2.54734693,-2.54734693,-2.54734693,-2.54734693,37.45265307,17.86081637,17.45265307,17.86081637,17.86081637,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878,19.81122452,19.40306122
0.0865,-2.54734693,17.86081637,-2.54734693,-2.54734693,37.45265307,17.86081637,37.45265307,17.86081637,-2.54734693,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,-0.59693878
0.0875,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,37.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,39.40306122,-0.59693878,19.81122452,-0.59693878
0.0885,-2.54734693,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,-2.54734693,17.86081637,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,-0.59693878,19.40306122,19.81122452,-0.59693878,-0.59693878
0.0895,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,17.45265307,-2.54734693,-2.54734693,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,39.40306122,19.81122452,-0.59693878,-0.59693878,-0.59693878,-0.59693878
0.0905,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,-2.54734693,17.45265307,17.86081637,38.26897957,-2.54734693,-0.59693878,-0.59693878,39.40306122,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.81122452,19.40306122
0.0915,-2.54734693,-2.54734693,-2.54734693,-2.54734693,17.45265307,17.86081637,-2.54734693,-2.54734693,17.86081637,-2.54734693,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,-0.59693878,-0.59693878,-0.59693878
0.0925,-2.54734693,-2.54734693,-2.54734693,38.26897957,17.45265307,-2.54734693,17.45265307,-2.54734693,17.86081637,17.45265307,-0.59693878,-0.59693878,-0.59693878,40.21938772,-0.59693878,-0.59693878,-0.59693878,19.81122452,-0.59693878,-0.59693878
0.0935,-2.54734693,-2.54734693,-2.54734693,17.86081637,-2.54734693,17.86081637,17.45265307,-2.54734693,-2.54734693,17.45265307,-0.59693878,-0.59693878,-0.59693878,-0.59693878,19.40306122,19.81122452,-0.59693878,19.81122452,-0.59693878,-0.59693878
