,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10
0.0285,35.84081633,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,17.30408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0295,15.84081633,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,17.30408163,-2.69591837,17.30408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0305,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0315,15.84081633,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0325,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0335,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,17.30408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0345,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0355,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0365,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0375,-4.15918367,-4.15918367,15.84081633,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0385,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0395,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0405,-4.15918367,-4.15918367,15.84081633,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0415,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0425,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0435,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0445,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0455,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0465,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0475,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0485,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0495,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0505,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0515,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0525,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0535,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0545,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0555,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0565,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0575,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0585,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0595,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0605,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0615,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
0.0625,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-4.15918367,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-1.80408163,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837,-2.69591837
