,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10
0.0435,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0445,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0455,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0465,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0475,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0485,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0495,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0505,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0515,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0525,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0535,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0545,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0555,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0565,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0575,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0585,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0595,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
0.0605,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-2.20693877,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.53204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082,-0.62204082
