,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10
0.0485,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0495,-0.52545249,-0.52545249,18.70531671,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0505,18.70531671,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0515,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0525,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0535,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0545,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0555,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0565,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0575,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,18.99415532,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0585,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0595,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0605,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,18.99415532,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0615,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0625,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0635,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0645,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0655,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0665,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0675,-0.52545249,19.08239061,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778
0.0685,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,18.61708142
0.0695,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.52545249,19.08239061,-0.52545249,-0.52545249,-0.52545249,-0.52545249,-0.61368778,-0.61368778,-0.61368778,-0.61368778,-0.61368778,18.99415532,-0.61368778,-0.61368778,-0.61368778,-0.61368778
