,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10,f08_stimulus_1,f08_stimulus_2,f08_stimulus_3,f08_stimulus_4,f08_stimulus_5,f08_stimulus_6,f08_stimulus_7,f08_stimulus_8,f08_stimulus_9,f08_stimulus_10,f09_stimulus_1,f09_stimulus_2,f09_stimulus_3,f09_stimulus_4,f09_stimulus_5,f09_stimulus_6,f09_stimulus_7,f09_stimulus_8,f09_stimulus_9,f09_stimulus_10,f010_stimulus_1,f010_stimulus_2,f010_stimulus_3,f010_stimulus_4,f010_stimulus_5,f010_stimulus_6,f010_stimulus_7,f010_stimulus_8,f010_stimulus_9,f010_stimulus_10,f011_stimulus_1,f011_stimulus_2,f011_stimulus_3,f011_stimulus_4,f011_stimulus_5,f011_stimulus_6,f011_stimulus_7,f011_stimulus_8,f011_stimulus_9,f011_stimulus_10,f012_stimulus_1,f012_stimulus_2,f012_stimulus_3,f012_stimulus_4,f012_stimulus_5,f012_stimulus_6,f012_stimulus_7,f012_stimulus_8,f012_stimulus_9,f012_stimulus_10
0.0945,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-4.34778665,14.88298255,-4.34778665,-4.34778665,14.88298255,-4.34778665,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,18.34288822,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-2.36955733,-2.36955733,-2.36955733,-2.36955733,16.86121187,16.86121187,-2.36955733,-2.36955733,16.86121187,-2.36955733,-1.48893323,-1.48893323,-1.48893323,-1.48893323,17.74183597,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,17.21407835,-1.65384615,-1.65384615,-1.65384615,17.57692305,17.57692305,-1.65384615,-1.65384615,-1.65384615,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,36.03555881,16.80478951,-2.42597969,16.80478951,55.26632801,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,17.11973873,17.11973873,-0.89858492,17.96933958,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0955,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-4.34778665,14.88298255,14.88298255,-4.34778665,-4.34778665,34.11375185,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,18.34288822,-0.88788098,-0.88788098,-0.88788098,18.34288822,-2.36955733,16.49836717,16.49836717,16.49836717,-2.36955733,16.86121187,16.86121187,16.86121187,-2.36955733,16.86121187,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,17.74183597,17.74183597,-1.48893323,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,17.57692305,-1.65384615,-1.65384615,-1.65384615,16.44194481,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.11103047,-2.11103047,-2.11103047,16.75689403,17.11973873,17.11973873,-2.11103047,-2.11103047,-2.11103047,17.11973873,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,18.74328735,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0965,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-4.34778665,14.88298255,14.88298255,-4.34778665,-4.34778665,14.88298255,-0.88788098,17.98004352,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,18.34288822,16.49836717,-2.36955733,-2.36955733,-2.36955733,-2.36955733,16.86121187,16.86121187,36.09198117,-2.36955733,55.32275037,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,17.74183597,-1.48893323,17.74183597,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,36.03555881,-2.42597969,-2.42597969,-2.11103047,-2.11103047,-2.11103047,16.75689403,-2.11103047,17.11973873,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0975,-4.34778665,-4.34778665,-4.34778665,14.52013785,34.11375185,34.11375185,-4.34778665,-4.34778665,-4.34778665,14.88298255,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,18.34288822,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-2.36955733,16.86121187,-2.36955733,36.09198117,36.09198117,-1.48893323,-1.48893323,-1.48893323,17.37899127,17.74183597,-1.48893323,-1.48893323,-1.48893323,-1.48893323,17.74183597,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,17.21407835,-1.65384615,-1.65384615,-1.65384615,17.57692305,-1.65384615,-1.65384615,-1.65384615,-1.65384615,56.03846155,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,-2.42597969,16.75689403,16.75689403,-2.11103047,-2.11103047,-2.11103047,36.35050803,-2.11103047,-2.11103047,-2.11103047,17.11973873,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0985,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,18.34288822,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-2.36955733,-2.36955733,-2.36955733,-2.36955733,16.86121187,36.09198117,74.55351957,-2.36955733,-2.36955733,16.86121187,-1.48893323,-1.48893323,-1.48893323,17.37899127,-1.48893323,-1.48893323,-1.48893323,-1.48893323,17.74183597,-1.48893323,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,17.57692305,-1.65384615,-1.65384615,-1.65384615,56.03846155,-2.42597969,16.44194481,16.44194481,-2.42597969,-2.42597969,-2.42597969,36.03555881,-2.42597969,-2.42597969,16.80478951,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,18.33218428,-0.89858492,-0.89858492,18.33218428,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,18.74328735,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.0995,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-4.34778665,14.88298255,-4.34778665,-4.34778665,-4.34778665,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,18.34288822,-2.36955733,16.49836717,-2.36955733,16.49836717,-2.36955733,16.86121187,-2.36955733,36.09198117,-2.36955733,16.86121187,-1.48893323,-1.48893323,17.37899127,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,17.57692305,-2.42597969,-2.42597969,-2.42597969,-2.42597969,16.80478951,16.80478951,16.80478951,-2.42597969,-2.42597969,16.80478951,-2.11103047,16.75689403,-2.11103047,-2.11103047,-2.11103047,17.11973873,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-0.89858492,-0.89858492,-0.89858492,-0.89858492,18.33218428,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.1005,-4.34778665,14.52013785,-4.34778665,-4.34778665,14.88298255,-4.34778665,-4.34778665,-4.34778665,14.88298255,34.11375185,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,18.34288822,-0.88788098,-2.36955733,-2.36955733,-2.36955733,-2.36955733,16.86121187,16.86121187,16.86121187,-2.36955733,-2.36955733,-2.36955733,-1.48893323,17.37899127,17.37899127,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,17.74183597,-0.36175616,18.50616834,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,17.57692305,17.57692305,-2.42597969,-2.42597969,-2.42597969,35.30986941,16.80478951,16.80478951,-2.42597969,16.80478951,-2.42597969,-2.42597969,16.75689403,16.75689403,-2.11103047,-2.11103047,17.11973873,17.11973873,-2.11103047,-2.11103047,-2.11103047,-2.11103047,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.1015,-4.34778665,89.99183595,14.52013785,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-4.34778665,-4.34778665,53.34452105,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,-0.88788098,18.34288822,-0.88788098,-0.88788098,18.34288822,-2.36955733,35.36629177,-2.36955733,-2.36955733,-2.36955733,-2.36955733,16.86121187,-2.36955733,-2.36955733,-2.36955733,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-1.48893323,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-1.65384615,17.21407835,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,-1.65384615,17.57692305,-1.65384615,-2.42597969,16.44194481,16.44194481,35.30986941,-2.42597969,-2.42597969,16.80478951,-2.42597969,-2.42597969,-2.42597969,-2.11103047,-2.11103047,-2.11103047,-2.11103047,17.11973873,17.11973873,-2.11103047,-2.11103047,-2.11103047,17.11973873,-0.89858492,-0.89858492,-0.89858492,17.96933958,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.1025,-4.34778665,14.52013785,-4.34778665,14.52013785,14.88298255,34.11375185,91.80605955,53.34452105,72.57529025,53.34452105,-0.88788098,-0.88788098,36.84796812,17.98004352,18.34288822,76.03519592,37.57365752,37.57365752,37.57365752,-0.88788098,16.49836717,-2.36955733,16.49836717,54.23421627,93.78428887,55.32275037,36.09198117,55.32275037,55.32275037,93.78428887,-1.48893323,17.37899127,17.37899127,36.24691587,17.74183597,17.74183597,56.20337447,36.97260527,133.1264514,36.97260527,37.37409294,56.24201744,-0.36175616,-0.36175616,-0.36175616,38.09978234,-0.36175616,-0.36175616,-0.36175616,18.86901304,-1.65384615,-1.65384615,-1.65384615,54.94992745,36.80769235,94.50000005,75.26923075,36.80769235,113.7307693,113.7307693,-2.42597969,-2.42597969,16.44194481,-2.42597969,93.72786651,55.26632801,132.1894049,151.4201741,55.26632801,55.26632801,-2.11103047,16.75689403,-2.11103047,-2.11103047,36.35050803,74.81204643,36.35050803,55.58127723,36.35050803,36.35050803,-0.89858492,55.70518868,17.96933958,17.96933958,114.4860305,18.33218428,56.79372278,76.02449198,56.79372278,-0.89858492,18.38044265,74.98421625,18.38044265,-0.48748185,18.74328735,37.97405665,37.97405665,37.97405665,37.97405665,37.97405665,-0.29553699,94.04408561,18.57238751,37.44031211,18.93523221,76.62753991,57.39677071,18.93523221,-0.29553699,18.93523221,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.1035,-4.34778665,-4.34778665,-4.34778665,-4.34778665,14.88298255,-4.34778665,-4.34778665,14.88298255,34.11375185,34.11375185,-0.88788098,17.98004352,17.98004352,17.98004352,56.80442672,-0.88788098,-0.88788098,-0.88788098,56.80442672,56.80442672,-2.36955733,16.49836717,-2.36955733,-2.36955733,-2.36955733,16.86121187,16.86121187,16.86121187,-2.36955733,-2.36955733,17.37899127,-1.48893323,17.37899127,-1.48893323,56.20337447,17.74183597,36.97260527,-1.48893323,36.97260527,17.74183597,75.10994194,18.50616834,93.97786644,-0.36175616,-0.36175616,18.86901304,-0.36175616,-0.36175616,-0.36175616,18.86901304,-1.65384615,36.08200295,17.21407835,-1.65384615,-1.65384615,17.57692305,36.80769235,56.03846155,75.26923075,56.03846155,16.44194481,16.44194481,-2.42597969,35.30986941,16.80478951,36.03555881,36.03555881,55.26632801,-2.42597969,36.03555881,-2.11103047,-2.11103047,16.75689403,16.75689403,17.11973873,-2.11103047,-2.11103047,36.35050803,36.35050803,17.11973873,-0.89858492,55.70518868,17.96933958,17.96933958,56.79372278,18.33218428,-0.89858492,18.33218428,-0.89858492,37.56295358,74.98421625,18.38044265,56.11629175,18.38044265,37.97405665,18.74328735,18.74328735,18.74328735,-0.48748185,18.74328735,75.17616111,94.04408561,75.17616111,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,131.8365385,56.36484038,56.36484038,-0.23893322,-0.23893322,18.99183598,-0.23893322,-0.23893322,-0.23893322,18.99183598
0.1045,-4.34778665,14.52013785,-4.34778665,-4.34778665,34.11375185,53.34452105,-4.34778665,53.34452105,14.88298255,53.34452105,-0.88788098,-0.88788098,17.98004352,55.71589262,-0.88788098,-0.88788098,18.34288822,18.34288822,-0.88788098,56.80442672,-2.36955733,35.36629177,16.49836717,16.49836717,16.86121187,55.32275037,74.55351957,36.09198117,55.32275037,93.78428887,-1.48893323,17.37899127,-1.48893323,-1.48893323,36.97260527,36.97260527,75.43414367,56.20337447,36.97260527,17.74183597,75.10994194,37.37409294,93.97786644,75.10994194,76.56132074,18.86901304,18.86901304,-0.36175616,-0.36175616,-0.36175616,54.94992745,-1.65384615,17.21407835,-1.65384615,94.50000005,56.03846155,75.26923075,-1.65384615,-1.65384615,56.03846155,16.44194481,54.17779391,16.44194481,35.30986941,36.03555881,36.03555881,74.49709721,36.03555881,55.26632801,55.26632801,16.75689403,16.75689403,-2.11103047,-2.11103047,36.35050803,17.11973873,-2.11103047,55.58127723,17.11973873,55.58127723,36.83726418,74.57311318,36.83726418,55.70518868,56.79372278,76.02449198,56.79372278,37.56295358,18.33218428,37.56295358,56.11629175,18.38044265,112.7200654,74.98421625,37.97405665,18.74328735,18.74328735,-0.48748185,18.74328735,37.97405665,37.44031211,18.57238751,-0.29553699,56.30823661,18.93523221,18.93523221,18.93523221,38.16600151,18.93523221,18.93523221,94.10068938,56.36484038,75.23276488,150.704463,76.68414368,18.99183598,-0.23893322,18.99183598,18.99183598,-0.23893322
0.1055,33.38806245,-4.34778665,14.52013785,14.52013785,14.88298255,53.34452105,72.57529025,-4.34778665,-4.34778665,53.34452105,17.98004352,17.98004352,-0.88788098,-0.88788098,-0.88788098,-0.88788098,18.34288822,18.34288822,37.57365752,-0.88788098,-2.36955733,35.36629177,16.49836717,-2.36955733,16.86121187,93.78428887,55.32275037,36.09198117,55.32275037,74.55351957,55.11484037,92.85068937,36.24691587,17.37899127,56.20337447,56.20337447,-1.48893323,-1.48893323,36.97260527,-1.48893323,37.37409294,37.37409294,75.10994194,18.50616834,-0.36175616,38.09978234,-0.36175616,-0.36175616,-0.36175616,-0.36175616,111.5537011,36.08200295,36.08200295,17.21407835,-1.65384615,-1.65384615,17.57692305,56.03846155,36.80769235,17.57692305,16.44194481,-2.42597969,16.44194481,73.04571841,36.03555881,16.80478951,36.03555881,74.49709721,16.80478951,36.03555881,16.75689403,35.62481863,-2.11103047,16.75689403,-2.11103047,36.35050803,17.11973873,17.11973873,36.35050803,36.35050803,55.70518868,36.83726418,17.96933958,17.96933958,-0.89858492,37.56295358,-0.89858492,76.02449198,95.25526128,18.33218428,93.85214075,-0.48748185,93.85214075,56.11629175,18.74328735,18.74328735,95.66636435,95.66636435,-0.48748185,37.97405665,56.30823661,37.44031211,18.57238751,18.57238751,-0.29553699,-0.29553699,38.16600151,38.16600151,18.93523221,-0.29553699,94.10068938,112.968614,75.23276488,94.10068938,-0.23893322,18.99183598,18.99183598,18.99183598,18.99183598,-0.23893322
0.1065,14.52013785,-4.34778665,14.52013785,127.7276851,72.57529025,34.11375185,91.80605955,111.0368288,91.80605955,34.11375185,-0.88788098,-0.88788098,55.71589262,-0.88788098,18.34288822,18.34288822,37.57365752,37.57365752,37.57365752,-0.88788098,-2.36955733,-2.36955733,-2.36955733,16.49836717,16.86121187,36.09198117,-2.36955733,36.09198117,36.09198117,36.09198117,17.37899127,17.37899127,36.24691587,36.24691587,-1.48893323,36.97260527,36.97260527,56.20337447,17.74183597,75.43414367,-0.36175616,18.50616834,18.50616834,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,18.86901304,36.08200295,36.08200295,92.68577645,36.08200295,75.26923075,56.03846155,36.80769235,75.26923075,94.50000005,-1.65384615,35.30986941,16.44194481,35.30986941,-2.42597969,55.26632801,36.03555881,-2.42597969,16.80478951,55.26632801,55.26632801,-2.11103047,35.62481863,-2.11103047,54.49274313,-2.11103047,36.35050803,17.11973873,17.11973873,17.11973873,-2.11103047,-0.89858492,17.96933958,-0.89858492,17.96933958,-0.89858492,18.33218428,56.79372278,-0.89858492,-0.89858492,-0.89858492,18.38044265,37.24836725,-0.48748185,74.98421625,-0.48748185,-0.48748185,18.74328735,18.74328735,-0.48748185,18.74328735,-0.29553699,-0.29553699,-0.29553699,-0.29553699,38.16600151,18.93523221,-0.29553699,18.93523221,57.39677071,-0.29553699,37.49691588,-0.23893322,75.23276488,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.1075,33.38806245,14.52013785,14.52013785,14.52013785,14.88298255,91.80605955,34.11375185,14.88298255,14.88298255,14.88298255,-0.88788098,17.98004352,74.58381712,36.84796812,-0.88788098,-0.88788098,18.34288822,18.34288822,-0.88788098,-0.88788098,-2.36955733,-2.36955733,16.49836717,-2.36955733,36.09198117,16.86121187,55.32275037,-2.36955733,16.86121187,-2.36955733,55.11484037,36.24691587,17.37899127,36.24691587,17.74183597,17.74183597,36.97260527,17.74183597,-1.48893323,56.20337447,37.37409294,-0.36175616,-0.36175616,-0.36175616,18.86901304,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,36.08200295,36.08200295,36.08200295,36.08200295,-1.65384615,56.03846155,56.03846155,17.57692305,36.80769235,-1.65384615,16.44194481,-2.42597969,-2.42597969,16.44194481,-2.42597969,-2.42597969,16.80478951,16.80478951,-2.42597969,-2.42597969,-2.11103047,-2.11103047,-2.11103047,16.75689403,17.11973873,-2.11103047,-2.11103047,17.11973873,-2.11103047,-2.11103047,-0.89858492,-0.89858492,-0.89858492,-0.89858492,18.33218428,-0.89858492,-0.89858492,-0.89858492,18.33218428,-0.89858492,-0.48748185,37.24836725,37.24836725,74.98421625,18.74328735,-0.48748185,-0.48748185,18.74328735,18.74328735,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,18.62899128,-0.23893322,18.62899128,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
0.1085,-4.34778665,-4.34778665,14.52013785,71.12391145,14.88298255,-4.34778665,34.11375185,53.34452105,34.11375185,-4.34778665,-0.88788098,36.84796812,-0.88788098,-0.88788098,-0.88788098,18.34288822,37.57365752,-0.88788098,-0.88788098,-0.88788098,-2.36955733,-2.36955733,-2.36955733,-2.36955733,16.86121187,16.86121187,-2.36955733,-2.36955733,-2.36955733,-2.36955733,-1.48893323,17.37899127,17.37899127,55.11484037,-1.48893323,-1.48893323,17.74183597,-1.48893323,-1.48893323,-1.48893323,-0.36175616,18.50616834,-0.36175616,18.50616834,18.86901304,-0.36175616,-0.36175616,-0.36175616,-0.36175616,-0.36175616,17.21407835,17.21407835,36.08200295,17.21407835,-1.65384615,-1.65384615,36.80769235,-1.65384615,56.03846155,17.57692305,-2.42597969,-2.42597969,-2.42597969,16.44194481,16.80478951,-2.42597969,-2.42597969,-2.42597969,-2.42597969,16.80478951,-2.11103047,-2.11103047,-2.11103047,-2.11103047,17.11973873,17.11973873,17.11973873,-2.11103047,17.11973873,17.11973873,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,-0.89858492,18.38044265,18.38044265,37.24836725,37.24836725,-0.48748185,18.74328735,-0.48748185,-0.48748185,-0.48748185,-0.48748185,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.29553699,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322,-0.23893322
