,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10,f08_stimulus_1,f08_stimulus_2,f08_stimulus_3,f08_stimulus_4,f08_stimulus_5,f08_stimulus_6,f08_stimulus_7,f08_stimulus_8,f08_stimulus_9,f08_stimulus_10
0.0225,-1.02204082,141.8351021,38.97795918,19.38612248,58.97795918,198.9779592,101.0187755,60.20244898,38.97795918,101.0187755,-1.37755101,100.6632653,38.62244899,59.84693879,98.62244899,118.622449,19.03061229,100.6632653,-1.37755101,19.03061229,-0.59857142,81.03408168,139.4014286,40.21775508,79.40142858,39.40142858,40.21775508,60.62591838,59.40142858,40.21775508,-0.39551019,20.01265311,179.6044898,101.6453061,139.6044898,79.60448981,40.42081631,60.82897961,39.60448981,20.01265311,-1.87489795,59.34959185,58.12510205,79.75775515,38.12510205,-1.87489795,120.5740817,38.94142855,118.1251021,59.34959185,-0.21285713,40.60346937,19.78714287,40.60346937,39.78714287,19.78714287,40.60346937,20.19530617,19.78714287,20.19530617,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,39.30673466,-1.50959184,58.49040816,18.89857146,78.49040816,18.49040816,39.30673466,18.89857146,18.49040816,59.71489796
0.0235,-1.02204082,60.20244898,-1.02204082,-1.02204082,38.97795918,38.97795918,19.38612248,60.20244898,58.97795918,60.20244898,19.03061229,80.25510209,58.62244899,-1.37755101,38.62244899,-1.37755101,-1.37755101,19.03061229,38.62244899,39.43877549,60.62591838,121.8504082,-0.59857142,19.80959188,39.40142858,19.40142858,40.21775508,-0.59857142,-0.59857142,-0.59857142,-0.39551019,20.01265311,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,20.01265311,19.60448981,20.01265311,38.94142855,59.34959185,-1.87489795,59.34959185,-1.87489795,18.12510205,79.75775515,59.34959185,18.12510205,18.53326535,20.19530617,20.19530617,-0.21285713,-0.21285713,39.78714287,-0.21285713,20.19530617,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,59.71489796,80.12306126,18.49040816,100.5312245,18.49040816,58.49040816,18.89857146,59.71489796,58.49040816,59.71489796
0.0245,60.20244898,19.38612248,38.97795918,19.38612248,18.97795918,-1.02204082,19.38612248,39.79428568,58.97795918,19.38612248,39.43877549,39.43877549,-1.37755101,100.6632653,78.62244899,-1.37755101,-1.37755101,-1.37755101,18.62244899,19.03061229,60.62591838,19.80959188,39.40142858,19.80959188,39.40142858,-0.59857142,19.80959188,19.80959188,39.40142858,19.80959188,20.01265311,20.01265311,19.60448981,60.82897961,-0.39551019,-0.39551019,40.42081631,-0.39551019,19.60448981,20.01265311,59.34959185,18.53326535,58.12510205,38.94142855,78.12510205,138.1251021,-1.87489795,59.34959185,18.12510205,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,19.78714287,39.78714287,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,18.89857146,98.49040816,39.30673466,18.49040816,78.49040816,18.89857146,-1.50959184,18.49040816,-1.50959184
0.0255,60.20244898,39.79428568,38.97795918,19.38612248,18.97795918,38.97795918,19.38612248,19.38612248,-1.02204082,-1.02204082,59.84693879,19.03061229,38.62244899,19.03061229,58.62244899,18.62244899,39.43877549,-1.37755101,-1.37755101,19.03061229,-0.59857142,40.21775508,19.40142858,19.80959188,19.40142858,19.40142858,-0.59857142,19.80959188,-0.59857142,19.80959188,-0.39551019,60.82897961,19.60448981,-0.39551019,19.60448981,19.60448981,-0.39551019,-0.39551019,-0.39551019,20.01265311,38.94142855,59.34959185,18.12510205,79.75775515,78.12510205,-1.87489795,-1.87489795,-1.87489795,18.12510205,18.53326535,-0.21285713,20.19530617,19.78714287,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,18.89857146,80.12306126,38.49040816,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0265,-1.02204082,39.79428568,-1.02204082,19.38612248,-1.02204082,58.97795918,-1.02204082,-1.02204082,-1.02204082,19.38612248,39.43877549,39.43877549,38.62244899,19.03061229,58.62244899,-1.37755101,-1.37755101,-1.37755101,18.62244899,-1.37755101,19.80959188,-0.59857142,-0.59857142,-0.59857142,-0.59857142,19.40142858,-0.59857142,-0.59857142,-0.59857142,-0.59857142,40.42081631,20.01265311,-0.39551019,20.01265311,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,59.34959185,38.94142855,78.12510205,38.94142855,18.12510205,18.12510205,-1.87489795,18.53326535,18.12510205,59.34959185,-0.21285713,20.19530617,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,18.89857146,18.89857146,18.49040816,18.89857146,18.49040816,18.49040816,39.30673466,18.89857146,-1.50959184,-1.50959184
0.0275,39.79428568,19.38612248,-1.02204082,-1.02204082,18.97795918,18.97795918,19.38612248,-1.02204082,-1.02204082,-1.02204082,19.03061229,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,19.03061229,-1.37755101,-1.37755101,-1.37755101,101.4422449,40.21775508,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,40.42081631,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,38.94142855,59.34959185,18.12510205,-1.87489795,38.12510205,18.12510205,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,80.12306126,-1.50959184,-1.50959184,18.89857146,-1.50959184,-1.50959184,-1.50959184,18.89857146,-1.50959184,-1.50959184
0.0285,80.61061228,19.38612248,-1.02204082,-1.02204082,18.97795918,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,59.84693879,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,19.80959188,-0.59857142,-0.59857142,19.80959188,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,19.80959188,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,18.53326535,-1.87489795,-1.87489795,18.53326535,-1.87489795,-1.87489795,-1.87489795,-1.87489795,18.12510205,-1.87489795,20.19530617,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,20.22571432,18.89857146,18.89857146,-1.50959184,-1.50959184,18.49040816,18.49040816,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0295,60.20244898,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,19.03061229,19.03061229,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,19.03061229,19.80959188,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,79.75775515,18.53326535,18.12510205,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,39.30673466,39.30673466,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0305,39.79428568,19.38612248,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,39.43877549,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,38.94142855,-1.87489795,-1.87489795,18.53326535,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,18.89857146,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0315,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,39.43877549,19.03061229,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,18.53326535,18.53326535,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0325,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,40.21775508,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,20.01265311,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,18.53326535,18.53326535,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,18.89857146,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0335,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,39.30673466,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0345,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,-1.37755101,18.62244899,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,18.53326535,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,18.12510205,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,18.89857146,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0355,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,18.89857146,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0365,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0375,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0385,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0395,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,19.03061229,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0405,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0415,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,18.53326535,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0425,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0435,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,18.12510205,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
0.0445,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.02204082,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-1.37755101,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.59857142,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-0.39551019,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-1.87489795,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.21285713,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-0.18244898,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184,-1.50959184
