,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10,f08_stimulus_1,f08_stimulus_2,f08_stimulus_3,f08_stimulus_4,f08_stimulus_5,f08_stimulus_6,f08_stimulus_7,f08_stimulus_8,f08_stimulus_9,f08_stimulus_10,f09_stimulus_1,f09_stimulus_2,f09_stimulus_3,f09_stimulus_4,f09_stimulus_5,f09_stimulus_6,f09_stimulus_7,f09_stimulus_8,f09_stimulus_9,f09_stimulus_10,f010_stimulus_1,f010_stimulus_2,f010_stimulus_3,f010_stimulus_4,f010_stimulus_5,f010_stimulus_6,f010_stimulus_7,f010_stimulus_8,f010_stimulus_9,f010_stimulus_10
0.0215,-0.4144898,-0.4144898,60.81,59.5855102,59.5855102,40.4018367,19.5855102,19.9936735,40.4018367,60.81,-0.05040816,-0.05040816,20.35775514,59.94959184,-0.05040816,40.76591834,39.94959184,-0.05040816,20.35775514,20.35775514,-0.02,-0.02,-0.02,19.98,-0.02,20.3881633,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,20.18591842,59.77775512,-0.22224488,-0.22224488,-0.22224488,40.59408162,-0.22224488,20.18591842,-0.11183672,-0.11183672,-0.11183672,-0.11183672,19.88816328,-0.11183672,39.88816328,20.29632658,-0.11183672,-0.11183672,-0.09122448,20.31693882,-0.09122448,19.90877552,39.90877552,81.54142862,39.90877552,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0225,-0.4144898,19.9936735,-0.4144898,59.5855102,19.5855102,-0.4144898,19.5855102,-0.4144898,-0.4144898,19.9936735,19.94959184,20.35775514,-0.05040816,19.94959184,-0.05040816,-0.05040816,19.94959184,20.35775514,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,19.98,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,40.59408162,-0.22224488,59.77775512,-0.22224488,20.18591842,19.77775512,20.18591842,-0.22224488,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,19.88816328,-0.11183672,20.29632658,40.70448978,-0.09122448,-0.09122448,-0.09122448,19.90877552,19.90877552,20.31693882,-0.09122448,-0.09122448,20.31693882,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,19.97979592,20.38795922,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0235,-0.4144898,-0.4144898,-0.4144898,-0.4144898,59.5855102,-0.4144898,-0.4144898,-0.4144898,19.9936735,40.4018367,19.94959184,-0.05040816,-0.05040816,-0.05040816,19.94959184,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,19.98,-0.02,40.7963265,19.98,19.98,-0.02,-0.02,20.3881633,-0.02,20.3881633,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,20.18591842,40.59408162,20.18591842,-0.11183672,-0.11183672,-0.11183672,19.88816328,-0.11183672,20.29632658,-0.11183672,20.29632658,-0.11183672,-0.11183672,-0.09122448,-0.09122448,-0.09122448,19.90877552,19.90877552,40.72510202,-0.09122448,-0.09122448,20.31693882,20.31693882,0,0,0,20,20,0,0,0,0,20.4081633,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0245,19.5855102,-0.4144898,60.81,19.5855102,-0.4144898,-0.4144898,19.5855102,-0.4144898,-0.4144898,-0.4144898,-0.05040816,-0.05040816,40.76591834,-0.05040816,39.94959184,-0.05040816,-0.05040816,20.35775514,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,19.98,20.3881633,-0.02,-0.02,-0.02,20.3881633,0,0,0,0,0,0,0,0,0,0,-0.22224488,20.18591842,20.18591842,19.77775512,19.77775512,-0.22224488,19.77775512,20.18591842,20.18591842,20.18591842,-0.11183672,-0.11183672,-0.11183672,19.88816328,-0.11183672,40.70448978,39.88816328,20.29632658,-0.11183672,-0.11183672,-0.09122448,-0.09122448,40.72510202,-0.09122448,-0.09122448,20.31693882,-0.09122448,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,19.97979592,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0255,-0.4144898,19.9936735,-0.4144898,39.5855102,-0.4144898,81.2181633,19.5855102,19.9936735,19.9936735,19.9936735,-0.05040816,-0.05040816,20.35775514,-0.05040816,19.94959184,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,20.3881633,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,19.77775512,40.59408162,40.59408162,-0.22224488,-0.22224488,-0.22224488,-0.22224488,20.18591842,-0.22224488,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,20.29632658,-0.09122448,20.31693882,20.31693882,-0.09122448,-0.09122448,-0.09122448,19.90877552,20.31693882,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,19.99,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,40.79612242,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0265,19.5855102,-0.4144898,19.9936735,39.5855102,79.5855102,40.4018367,19.5855102,40.4018367,-0.4144898,-0.4144898,-0.05040816,-0.05040816,-0.05040816,19.94959184,19.94959184,-0.05040816,39.94959184,-0.05040816,20.35775514,-0.05040816,-0.02,-0.02,20.3881633,-0.02,19.98,-0.02,-0.02,-0.02,-0.02,20.3881633,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,19.77775512,39.77775512,20.18591842,99.77775512,-0.22224488,-0.22224488,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,40.70448978,39.88816328,61.11265308,20.29632658,20.29632658,-0.09122448,-0.09122448,-0.09122448,-0.09122448,19.90877552,-0.09122448,-0.09122448,20.31693882,-0.09122448,-0.09122448,0,0,0,0,0,0,20,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,19.97979592,-0.02020408,39.97979592,-0.02020408,-0.02020408,-0.02020408
0.0275,19.5855102,19.9936735,-0.4144898,19.5855102,-0.4144898,19.9936735,-0.4144898,-0.4144898,19.9936735,40.4018367,-0.05040816,-0.05040816,-0.05040816,19.94959184,-0.05040816,-0.05040816,-0.05040816,81.58224494,-0.05040816,20.35775514,-0.02,-0.02,-0.02,39.98,-0.02,-0.02,19.98,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,40.59408162,19.77775512,119.7777551,-0.22224488,19.77775512,20.18591842,-0.22224488,40.59408162,-0.11183672,20.29632658,-0.11183672,-0.11183672,39.88816328,-0.11183672,-0.11183672,-0.11183672,20.29632658,-0.11183672,-0.09122448,-0.09122448,40.72510202,19.90877552,39.90877552,-0.09122448,-0.09122448,-0.09122448,20.31693882,20.31693882,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0285,-0.4144898,-0.4144898,19.9936735,19.5855102,19.5855102,-0.4144898,19.5855102,19.9936735,-0.4144898,-0.4144898,-0.05040816,-0.05040816,-0.05040816,39.94959184,-0.05040816,-0.05040816,19.94959184,-0.05040816,-0.05040816,40.76591834,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,39.98,-0.02,20.3881633,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,20.18591842,19.77775512,-0.22224488,-0.22224488,19.77775512,20.18591842,-0.22224488,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,19.88816328,-0.11183672,-0.11183672,20.29632658,40.70448978,40.70448978,-0.09122448,-0.09122448,-0.09122448,19.90877552,19.90877552,-0.09122448,-0.09122448,20.31693882,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,20.3981633,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,19.97979592,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0295,19.5855102,19.9936735,40.4018367,-0.4144898,19.5855102,19.9936735,19.5855102,-0.4144898,-0.4144898,-0.4144898,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,19.94959184,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,19.98,19.98,-0.02,-0.02,-0.02,20.3881633,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,20.18591842,40.59408162,-0.22224488,19.77775512,20.18591842,-0.22224488,20.18591842,20.18591842,-0.22224488,-0.11183672,-0.11183672,20.29632658,19.88816328,-0.11183672,20.29632658,-0.11183672,-0.11183672,20.29632658,20.29632658,-0.09122448,-0.09122448,-0.09122448,-0.09122448,39.90877552,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,0,0,0,20,20,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0305,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,19.9936735,-0.4144898,-0.4144898,19.9936735,-0.4144898,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,19.94959184,20.35775514,20.35775514,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,20.3881633,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,20.18591842,-0.22224488,39.77775512,-0.22224488,40.59408162,-0.22224488,-0.22224488,20.18591842,61.00224492,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,20.29632658,-0.11183672,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,20.31693882,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,20.38795922,-0.02020408,20.38795922
0.0315,-0.4144898,-0.4144898,19.9936735,39.5855102,19.5855102,19.9936735,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.05040816,-0.05040816,-0.05040816,19.94959184,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,19.77775512,-0.22224488,-0.22224488,40.59408162,20.18591842,20.18591842,-0.11183672,20.29632658,-0.11183672,-0.11183672,19.88816328,-0.11183672,19.88816328,20.29632658,20.29632658,20.29632658,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,20.3981633,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0325,-0.4144898,-0.4144898,-0.4144898,19.5855102,19.5855102,-0.4144898,-0.4144898,19.9936735,19.9936735,19.9936735,19.94959184,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,19.77775512,-0.22224488,-0.22224488,19.77775512,-0.22224488,20.18591842,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,20.29632658,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.09122448,20.31693882,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,20.31693882,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0335,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,20.35775514,-0.02,-0.02,-0.02,-0.02,-0.02,20.3881633,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,19.77775512,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.11183672,20.29632658,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,20.4081633,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,20.38795922,-0.02020408
0.0345,-0.4144898,-0.4144898,19.9936735,19.5855102,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,19.94959184,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.09122448,20.31693882,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,20.38795922,-0.02020408
0.0355,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,19.9936735,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,20.3881633,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,19.77775512,-0.22224488,-0.22224488,40.59408162,-0.22224488,-0.22224488,-0.11183672,-0.11183672,-0.11183672,19.88816328,19.88816328,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,19.90877552,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0365,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,19.94959184,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,19.94959184,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,20.3881633,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,40.59408162,-0.22224488,20.18591842,20.18591842,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.09122448,-0.09122448,20.31693882,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0375,-0.4144898,-0.4144898,-0.4144898,-0.4144898,19.5855102,19.9936735,-0.4144898,-0.4144898,-0.4144898,19.9936735,19.94959184,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,20.18591842,-0.22224488,20.18591842,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,19.88816328,-0.11183672,-0.11183672,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,19.90877552,20.31693882,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0385,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,19.9936735,-0.4144898,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,19.98,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,20.18591842,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,20.18591842,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,19.97979592,-0.02020408,-0.02020408,-0.02020408
0.0395,-0.4144898,19.9936735,19.9936735,-0.4144898,-0.4144898,19.9936735,-0.4144898,-0.4144898,19.9936735,19.9936735,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,20.18591842,-0.22224488,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,19.88816328,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0405,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,20.18591842,-0.22224488,-0.22224488,19.77775512,-0.22224488,-0.22224488,-0.22224488,-0.22224488,20.18591842,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,59.90877552,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,19.97979592,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0415,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,19.9936735,-0.4144898,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,19.77775512,-0.22224488,-0.22224488,-0.22224488,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.09122448,20.31693882,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0425,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,19.5855102,-0.4144898,-0.4144898,-0.4144898,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,20.18591842,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.11183672,20.29632658,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
0.0435,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.4144898,-0.05040816,-0.05040816,-0.05040816,-0.05040816,19.94959184,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.05040816,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0,0,0,0,0,0,0,0,0,0,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.22224488,-0.11183672,-0.11183672,-0.11183672,19.88816328,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.11183672,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,-0.09122448,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408,-0.02020408
